venue,paper_id
,d4ea9133-c4f4-4974-9d32-da869e8cf298
,d55f809e-ad03-4cf4-9df7-3d94b7d1cfb3
,d5e33a29-a50f-466c-98b2-8a55d2efc0b5
,d66b665f-63fd-4fc4-91d3-e0fe29c76214
,d7178008-84e8-4203-98cd-66c9d3a07a3f
,d7809699-edab-418a-a6f9-e649c923c887
,d8e4be26-b6b1-4ab7-b4c2-23b22fce1a14
,da0e1e20-cbe2-414f-8840-9496c1fcebc0
,da20d264-0292-4676-bd8c-d63e453e26a9
,da3a23fc-d2bb-4257-8efb-16d39d0e4102
,db26aeb7-9db3-445f-96f9-3fe7f3bfb84a
,dcaaa868-162a-4573-8c02-db5979b46801
,dd952194-5b33-4a41-84b3-42d1d0a99c05
,de0422ed-3c46-4819-9f24-41ef8ee1d41e
,de0477a6-684b-41dd-a9d6-0abdc705274f
,de4eeeed-4762-4365-ac2c-70c5694614d7
,de7d211d-9e63-4625-91be-0e8e24c95ff0
,debacff9-8dd3-414d-a78f-d3aad2e66110
,dfd52924-ee84-4089-92cc-9f89508d0d9a
,e21532f8-2bd5-4840-9685-537ec2b24ddf
,e251d178-ea23-4f66-97ed-74a5eab14259
,e25332fc-5128-43a1-99df-35b37c96a2a7
,e2698648-9e30-4463-a4d0-75d5101e8830
,e64f7ec8-7dae-4487-8d6b-e6ff322af103
,e699da41-26ae-4f9e-ae9b-44e7d90bb665
,e6bf03c3-fb5f-4b7f-b43f-f5f636215bdb
,e6d1ca0c-c7af-40b0-a54b-f808afee1893
,e714e449-53ce-41fc-bc58-a8033ee3adfd
,e728bcc5-aa02-4b60-950b-6eabc3da656d
,e77eefe5-d2f8-4d14-827a-f4672ddbaeb3
,e7af9730-4786-47a3-bd8d-c85fa06c24cc
,e7bd55c9-299c-47ab-af73-638c5df023c2
,ea108224-032e-4aeb-95c8-e2769545fb24
,ea50d5ca-68f4-4e37-8c59-fe06e618652e
,eaba788b-f9b0-4055-970c-61f1554de57a
,ebdad712-4f47-4a95-bf10-71a909830266
,eef76f5c-17ba-4d2f-9762-2a6f6b6c7f35
,efd5b051-0692-4606-979e-3466bf257095
,f0a434b8-9785-4286-88e4-02a02890533b
,f2ac78d4-cc10-4b2a-a53d-bbc6cb19d183
,f387e2b3-bb66-494c-830e-a94e249f0271
,f3be7bba-4e38-47dc-921a-bef30a9c2d3d
,f40ffcb5-c420-4fb5-9b8a-e3aa423f600b
,f5fd3ad1-5148-43d0-9bc1-31e78818bf39
,f61ba4b8-1f8a-4af6-819a-f6539b6296be
,f77a5189-52f5-4079-b91b-d48c6272f99d
,f8907b96-9ae0-4071-86f9-aa8f91e0630f
,f8c2688e-f401-46b2-bb15-8b8b7c0b50ad
,f8f42654-790a-4c6d-88e1-73d4d1f0ab3d
,f9610ca9-f4f8-4cfe-9a6f-803e8f00ecd2
,f9d17087-af3e-43af-ab35-60ec290ebfac
,fab9fdc9-ec5c-42b9-817d-bb0b04699b7d
,fd34a993-97bc-419c-a136-3a5539194025
,fd9e2519-6e16-42b6-9fdb-14c45ab096fc
,fe348798-2a38-4b04-90ad-c91c9024f09f
,fefe8bb7-0b54-45fb-b35e-7a048b261aa0
,0017fc3d-e606-4024-b141-13ec233bac5c
,00281338-d922-45cb-9b5f-7e5e7c00b754
,0028f806-8aa7-4c5f-8440-86feb0383f8d
,002f2c27-6ac3-43ee-ba81-1637340cfeb0
,004b8c26-1741-43ed-a350-1c4a70c926e2
,0059dbc9-a647-47f0-ad1f-e96fcb94b139
,008d5fc6-074d-4e23-90cf-c45708df7cec
,00970286-a255-4af7-9bf1-90b8ed6ab53f
,009a9aaf-3521-4e29-acbf-547955c3eebc
,00a27e5c-87a5-4102-9d36-718e24ec4275
,00b5edc2-0e26-42f6-aeb5-aeff4a74559b
,00c2b472-cb6b-45bb-b829-6c291cda1e9a
,00cfc627-7e7b-415b-bc71-f3dae28cdd4d
,00d17c8c-69e6-46f4-b397-cc7a1e4ab9d9
,00d3ff89-7208-44c9-9aac-a5ac69dbdec8
,00e88840-6ef6-41a3-9342-76ee5f4926f3
,00f0f462-ca38-4de4-910a-21160b8e8569
,00f1cf21-3425-40f9-a2a0-a6a6e4d95808
,00fa6209-d762-422f-b54f-71c36d06021d
,01087218-edf8-4c48-9e08-4bb38008f3ce
,010b74f6-a647-43a4-90ef-6bf1f2f3c901
,01136706-41e8-4060-ad5e-59a0836833af
,01305d34-3637-4845-9e81-e502274fe26e
,0131b8be-577d-4aa9-88e7-6d3db94454f5
,01676e03-e8bf-4048-a58d-cc45af794577
,01696312-0961-4c31-8e2b-06b68791e1d5
,016b909c-0022-49b5-a1cc-19435817802f
,017285b0-553b-4eb2-b53b-fdb4cdea998d
,0188f03a-b6c3-487a-81b3-cc9e127af26b
,019230c3-c3df-44df-b685-b8246bd798bb
,01950806-aa11-4754-8517-2fac00d0707f
,01a31438-d621-40a5-9c72-be6e6cce3b4d
,01aefd74-a254-44a2-a2ec-b7c586f065fc
,01c45911-abbc-4a64-a6be-8810c722ada8
,01c9db0f-8656-48c3-a109-4bb6d5b7dbe2
,01da3fb6-b9f8-4175-bca6-9b3cc6cf7445
,01e789f8-c008-418c-a6b6-5bb932d8da01
,01fe0b9b-e6d6-405b-acf5-43800fd4d244
,02018299-f0de-4241-9b62-0548a4717739
,0209e78d-d259-4168-ab85-28ee00c14d96
,0213b5a0-b2dd-48f8-b77f-75755440b5d1
,021c4805-1cdb-4e31-a788-7ce94653a986
,022c6665-3295-4ded-bab5-e3996d0f3a8f
,02324bca-c535-4905-a81e-11100c5c492d
,024c0cd8-628e-46a9-9c39-23ecd70ae3ff
,024e790b-c321-4c7a-b39f-b8b3eac622dc
,02564bf2-16cb-4c94-8dcb-ab69d763031e
,025822bc-c265-4691-912c-aace9dcdfd07
,02588dda-c0b1-435a-be2e-a04b58bb54a1
,02613202-7254-4042-a11c-8e9dba4ee6a1
,026f7ca5-9ae6-4c5b-92c1-cda24a5140fa
,0270431e-6424-47da-a6d3-a4ffa8875995
,02855036-b17a-4911-a6a4-3adc92037f72
,02ad42b0-e774-435f-ad45-026dcf41c2fa
,02ae3307-280d-418f-9030-a14e7d67ec0e
,02b40670-e160-4251-8212-e9708224cf02
,02b672f4-f0ab-4549-ab85-1b83613b1291
,02b6849c-5169-4a88-9137-a1f2d86fec01
,02b8743f-069c-4561-9339-38600c17d60a
,02c2e531-1af3-4565-a9ba-d2586cd8b71e
,02c6c48b-df65-461e-a910-ffe4002457cb
,02e10730-e4e7-428f-9389-5fdf8130d798
,02f24c16-cd39-4c6b-8748-ed38d8cf3a33
,031b7f89-b47a-4ddc-80f9-03840abd9bf7
,032fb8e8-ed4e-428a-9a0d-58198646d015
,033e6025-702a-4228-bd42-b35056c9ce31
,0341e3dc-bd73-471f-a0be-4af547cd8f62
,034717cd-60bb-4cd0-b8be-0e84f009cb48
,035373ed-e850-450c-ae3c-f175d829328a
,037428f8-1977-4826-8f16-46d7d3e61c62
,037c40f4-794b-4740-8de9-1c11ecf445e6
,0388dc90-2c99-41d4-8dbc-2a366c1279af
,038e11e3-5a81-497f-993c-cfa4e4ab8d3e
,03937bda-5558-4fd7-8baa-487ca96280c7
,03966dc4-551f-4cda-9d4d-0f36407533db
,039d72fb-ab12-4498-8170-9ab8438f2480
,03a0f0c5-810f-4e6a-bb01-f06d6a8531b5
,03aa0e4f-efbe-4827-845f-ff5d4625678c
,03c5c2e4-3f82-4edc-87a2-b43a4b3f6d38
,03c5cc85-23d2-4d04-ae4d-01a78e311642
,03c943db-ae39-440d-8c9b-2077e85f0918
,03e1b6aa-2afa-48d0-a568-a09c3f8269a4
,03e58ee5-d09f-4f47-b81c-c4da52857d78
,03f2bb0a-53df-46cc-891c-1e55b5886564
,03f64dd0-dd07-4383-aed8-6bb1a941808f
,03f6dafa-4297-426b-9177-e1ba4f7e5e7d
,03fcd01c-9c48-4270-bab0-ab1be9abafde
,03fd78d0-8a84-417b-92d1-715ade110a5b
,04032fb3-8d86-4bb0-887e-eba6531a05f3
,0404f806-b95b-4d33-ad40-9f4bc7ff8d1b
,04060476-07e8-4ac5-b06a-136fbc37a920
,0407b425-17f5-4e43-9a01-af466a9f8dfb
,0425190c-25c1-4bbb-b7e2-cd515e6bf69b
,04479d4c-00d4-4be6-abb3-3de635dfa8f8
,0465860a-b526-4c2b-80cf-ff119e156f6f
,0468f762-588f-450d-ae20-ab3d8286fa18
,046beb2c-48be-47b1-acb9-d867593bda4b
,04730e13-b851-45dc-a4fa-da68e198ff6d
,048b5dab-c10c-47c9-a110-b12324dea5c8
,0493ea4b-ded4-4fbe-aa96-f2a510044854
,04943b4d-ff0b-44cc-a0a7-c6d1e8f0e2ac
,04a03473-74fa-4817-a23e-cb1567944c05
,1bf845d4-314c-4fde-bfca-1b34f7e782ee
,1bfb3f9a-6afa-4cb3-a61d-c8c9fdb2d135
,1bfff5c5-0c65-481d-aa2c-9e05ca1f6a20
,1c0f4e1d-a775-4e2a-b2dd-4e2511a69a21
,1c2c9cb5-af93-48a0-b0c2-166b58cdc0c9
,1c57cba6-aba8-42e0-b325-c7f8a2baf442
,1c62dfe8-c69c-446d-92e7-959986d8c294
,1c6e4115-d7b4-4876-b9ed-92dfa13e4161
,1c9f6ab2-8a34-4622-aa20-3623dbc01901
,1ca7b8c3-8d10-4a70-8e48-3a499cb59c53
,1cad1963-adbc-4baf-9e81-1315e9b3e759
,1cba9620-757c-47fe-972e-a2419529360d
,1cc65e40-ceae-4649-b147-3db4f080c195
,1cccd4d2-fb5e-45f0-87e4-bacda6987328
,1ccfb448-108a-4979-a1d4-12dcd2ee3ab2
,1ce17920-4c66-4a0c-9b97-9a440232250d
,1ce49214-421e-4870-88e2-7daed2240f95
,1ce50769-cca2-4cfe-b4f8-c558b7386e33
,1cf0b98e-357b-4f34-bcf8-de253e217cfe
,1cf23baf-5f26-40d2-a988-717dbb4e08ee
,1cfc3433-2966-408b-85c1-df3968495f82
,1cffc45e-e95d-4f9c-8282-70722eb43124
,1d088c27-777b-4635-a57f-6d78c05e19e7
,1d10b119-1cff-4a42-8f6b-e7c963a8db56
,1d17fcaa-0901-4cd5-8f1c-a17cf0656fcb
,1d26b915-195f-40c5-90f3-eb2d75674a9b
,1d3dba67-069d-4beb-bc56-8bc3432dd7c1
,1d42d5e9-60ed-4564-8834-4a2d87c04526
,1d589182-8bb1-4e5f-a2f5-45c269f066eb
,1d598b2f-ee29-4abf-b76a-8babfd91e160
,1d5d4911-e107-48cc-8662-a6db6c95e49a
,1d5dc1d0-8389-43e5-b9e8-0c4e540ed705
,1d5ec149-1e31-4a41-9ea4-c944ab4de674
,1d66cbe1-da12-4587-862a-0b97b7ed1f9b
,1d6d6811-b352-41df-946f-cb1935609f20
,1d868639-2631-4492-8940-1cda42a72375
,1d992f8c-63bd-44b5-bcd2-b92df0dd1d6f
,1d9e1328-8051-4499-bd04-4f7ebf5eabb5
,1dd6ad33-506f-4f22-999b-071278d31c0b
,1ddf3394-f1c7-4633-9bd5-f9287fa75b42
,1de9fd4f-5ded-4c34-9f53-db1249b86594
,1df65854-4b61-4ddb-8ecd-cfcb2a4821e7
,1dfa7f0e-1106-4823-be54-cd622e0d0e5b
,1e0386bd-2596-47be-8497-b9d53a0c93a5
,1e0a6535-a491-4763-af52-6364556f8257
,1e1f210e-e6b6-4051-9799-d02fb86aafb4
,1e21a06e-57bc-48f5-a73a-c0d60749c2f8
,1e298845-5fee-4336-8d68-551acf4139aa
,1e2b3fd7-29f7-42f2-85e7-7d664c249699
,1e2b894e-b39c-49ff-b408-2408b1cb6306
,1e2ccdb2-1f14-43c2-906e-2abd12e7d1cb
,1e37c621-1456-4bd1-853e-5d864917b39a
,1e5327af-c70b-4739-9231-a52754e91a12
,1e58ae92-9ede-4a06-8597-cc203c4ed84c
,1e5cadd8-b9ca-4c41-aafa-ac63dec0f4bb
,1e62784f-16e6-4103-9621-15bbc25275f3
,1e654d71-2761-4cbc-8cef-eab688f4aefa
,1e6f2f73-da1e-45c0-b9be-799a47ced398
,1e7080df-0766-47d8-8ff4-dc7949713cc5
,1e81ef8d-7334-4d42-b705-b8e5a514e0c5
,1e859c04-6d93-4bc6-9cd5-e034b6f20c5a
,1e959c6c-e745-4141-97e1-ac8fa9c0eaeb
,1e984851-bbb7-457b-87d0-675ab5dac8e0
,1eb8e17a-09fd-4aa3-8090-679b89c05185
,1ed2ed1b-0091-41b6-87b9-9894ade39493
,1edbe33e-68cf-46ab-88ea-a3eeca625c4a
,1edd5200-8759-4f38-9c2a-b7906e8b3fc4
,1edea9c8-182a-4935-846c-0b5ad5248931
,1ee4e800-9a83-42e8-998e-0cfc2ab8ee67
,1ef7a8d2-389d-4068-9079-06bd5cf19720
,1efca2b2-974a-4f85-a0fb-ebdb38501a5e
,1f0cdefa-3084-4bd7-9ad7-46a06cc77361
,1f0d17a4-ea2d-45e9-bd84-d53b897ecfb2
,1f0d9f35-819b-4ea3-9447-70fd823b1053
,1f351e44-ff25-4172-9c48-67c7b35f69b4
,1f3cc91a-130e-4ead-bee9-a6c3bd17d56d
,1f4b36c2-0a9e-46bb-8fc7-aac739e8bbfd
,1f56117d-feb4-4190-b509-186103790203
,1f56eab9-73ee-4e30-a66c-56f9f1a6e321
,1f6607fe-a091-4fd0-9c99-6a294aecb7aa
,1f71acbf-b733-47d5-a523-bca5fff19b0c
,1f7feeb1-87ad-4549-9597-a8ff8bff6096
,1f813f11-e1d8-4ab1-b23b-f98ed56b57b4
,1f83a813-0611-4f5b-b06d-3d8cac7619e7
,1f98c175-9060-410a-b2a6-941b812d764c
,1fa2521c-bf4e-426d-ae84-ec48cf48622a
,1fa79c63-5013-486d-88a6-9afefbbfbc7c
,1faafc9b-06f6-48eb-bd0e-9aff143d85e9
,1fad9d27-6f7a-408a-b19a-aef8504a42ed
,1fb2bf6c-c4fa-45fd-a022-2d091eda59f0
,1fc79bd1-2cd9-433c-be2b-b4b149bdee02
,1fcec0a5-01fe-4e28-ba9f-69e1577c8f05
,1fd6a59b-0a54-48a3-8f83-8129994b6da1
,1fe958b5-fcde-4594-a4af-42ee9e12881b
,1ff5f244-6f74-4ada-b4e8-62e3921212a4
,2009344b-8d86-412e-9a29-2216df5ed5ca
,200bf07d-d6c6-4d3a-a2d7-b46e244d58dc
,2027240a-b2a9-49d9-ba90-f3a529f41d86
,20371b11-7c40-451d-a4d0-b76fa918c3d8
,20379751-e390-4a68-b6d6-2e707a839262
,20420ca3-658a-4b36-bc5f-a1a9ed832190
,2045743d-72c0-4ae9-9e82-2585d734510f
,2050c823-092c-4930-bce7-a14b8be502f2
,20627e08-4e92-490a-946a-7fcb347b7782
,2068d98a-4311-402f-8043-69fe5eade593
,2074256c-1fdc-4d9a-a562-444ec65f210d
,207e6f05-7cc0-4a12-b415-bae187a93d77
,20b5fd0b-d9ce-46c6-90bd-9c1ba3a5bfb6
,20bb410a-2e72-43a3-af35-bac8eee61a22
,20d742d8-e5ec-40db-aaac-d3750385a6ea
,20d9c310-047f-4545-9e12-01b7b59cb060
,2104d7d1-c024-43d6-a7a6-16e21af80b02
,21079c45-bc67-4001-8dfd-9a931b4fe1bf
,211250ff-72ba-4086-8f14-a43cc7605d37
,2119c822-1ba6-437c-9a9a-37a858d61530
,212ca7cc-c9f0-4782-a885-e02d194bf366
,2141abab-4c66-4d4f-ae3d-0c288cdfb659
,214b1da3-b679-408b-81f5-f245def3e40a
,214e42ef-4eac-4011-a36f-e61d9742a3c8
,214e5fc8-54d0-474f-b1f5-b4f389dcc854
,21626543-a829-425b-8d9f-4e1353eccd47
,2168433d-5f49-4807-89ae-9d85c9b1bfc3
,216e842d-d9ca-4fea-b11f-e9dcf5da4eab
,216f8dfe-6e22-4d8b-8a10-0eca62c26ef0
,218d7d79-c2df-4ebb-8b3f-bf24975dc179
,219894eb-32fd-4d2d-835e-28ba77415853
,21a32583-664a-42a9-b5e8-90aeee33a2eb
,21a6f786-247a-4768-bda4-0fd08f26d079
,21ac7d35-ca11-4a8e-810f-ab56bc2f1386
,21d26f15-6f1c-48d4-a848-44abdb8bb1f9
,21dbd85e-43a4-4254-8a7a-ef0a5da50402
